,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,status
8059,10060,0.88,0.71,3,184,3,0,0,technical,low,1
8060,10061,0.74,1.0,4,242,2,0,0,management,low,1
8061,10062,0.96,0.95,6,215,4,0,0,IT,low,1
8062,10063,0.82,0.89,5,182,3,0,0,IT,low,1
8063,10064,0.7,0.64,5,260,3,0,0,IT,low,1
8064,10065,0.61,0.84,4,265,2,0,0,IT,low,1
8065,10066,0.65,0.83,5,182,2,1,0,IT,low,1
8066,10067,0.77,0.64,3,191,3,1,0,product_mng,low,1
8067,10068,0.81,0.77,5,167,4,0,0,product_mng,low,1
8068,10069,0.87,0.66,3,270,2,0,0,product_mng,low,1
8069,10070,0.96,0.73,4,273,2,0,0,product_mng,low,1
8070,10071,0.48,0.7,3,251,3,0,0,IT,low,1
8071,10072,0.78,0.96,3,217,3,0,0,marketing,high,1
8072,10073,0.75,1.0,4,222,2,1,0,accounting,high,1
8073,10074,0.23,0.87,5,258,4,1,0,accounting,high,1
8074,10075,0.85,0.76,3,197,5,0,0,IT,medium,1
8075,10076,0.67,0.56,3,193,2,1,0,IT,medium,1
8076,10077,0.71,0.81,2,182,3,0,0,management,high,1
8077,10078,0.72,0.7,3,163,3,1,0,sales,medium,1
8078,10079,0.8,0.77,4,224,2,0,0,accounting,medium,1
8079,10080,0.64,0.86,4,143,2,0,0,support,medium,1
8080,10081,0.54,0.42,6,218,3,0,0,technical,medium,1
8081,10082,0.73,0.67,3,208,4,0,0,management,medium,1
8082,10083,0.73,1.0,2,229,3,0,0,marketing,medium,1
8083,10084,0.55,0.62,5,184,4,0,0,marketing,medium,1
8084,10085,0.63,0.41,3,180,5,1,0,marketing,medium,1
8085,10086,0.15,0.8,5,121,5,0,0,sales,medium,1
8086,10087,0.6,0.5,5,203,3,0,0,sales,medium,1
8087,10088,0.38,0.51,3,151,2,0,0,sales,medium,1
8088,10089,0.81,0.77,4,239,3,0,0,sales,medium,1
8089,10090,0.75,0.53,3,166,3,0,0,sales,high,1
8090,10091,0.52,0.92,3,268,3,0,0,sales,low,1
8091,10092,0.51,1.0,5,196,4,0,0,sales,medium,1
8092,10093,0.66,0.62,4,241,3,0,0,sales,medium,1
8093,10094,0.8,0.87,5,251,3,0,0,sales,medium,1
8094,10095,0.85,0.69,3,263,3,0,0,sales,medium,1
8095,10096,0.77,0.73,3,224,2,1,0,sales,low,1
8096,10097,0.29,0.4,4,138,4,0,0,sales,low,1
8097,10098,0.15,0.67,6,167,6,0,0,sales,low,1
8098,10099,0.73,0.83,5,266,5,0,0,sales,low,1
8099,10100,0.55,0.74,2,116,3,0,0,sales,low,1
8100,10101,0.2,0.69,2,160,4,0,0,sales,low,1
8101,10102,0.56,0.68,3,144,3,1,0,sales,low,1
8102,10103,0.55,0.54,3,190,3,0,0,sales,low,1
8103,10104,0.9,0.49,6,175,4,0,0,sales,low,1
8104,10105,0.73,0.55,3,206,4,0,0,accounting,low,1
8105,10106,0.48,0.99,5,180,2,0,0,accounting,low,1
8106,10107,0.64,0.74,4,157,4,0,0,accounting,low,1
8107,10108,0.95,0.75,4,203,3,0,0,hr,low,1
8108,10109,0.82,0.66,4,238,3,1,0,hr,low,1
8109,10110,0.95,0.65,3,273,4,0,0,hr,low,1
8110,10111,0.92,0.9,4,179,3,0,0,hr,low,1
8111,10112,0.22,0.84,3,131,5,1,0,technical,low,1
8112,10113,0.17,0.77,4,151,6,0,0,technical,low,1
8113,10114,0.51,0.55,3,261,3,0,0,technical,low,1
8114,10115,0.67,0.64,3,203,2,1,0,technical,low,1
8115,10116,0.6,0.66,5,143,2,0,0,technical,low,1
8116,10117,0.99,0.55,3,97,6,1,0,technical,medium,1
8117,10118,0.35,0.71,6,204,4,1,0,technical,medium,1
8118,10119,0.13,0.72,4,154,4,0,0,technical,medium,1
8119,10120,0.97,0.93,2,160,6,0,0,technical,medium,1
8120,10121,0.49,0.61,4,232,3,1,0,technical,medium,1
8121,10122,0.62,0.71,3,255,2,0,0,technical,medium,1
8122,10123,0.35,0.54,3,128,3,0,0,support,medium,1
8123,10124,0.81,0.79,4,222,3,0,0,support,medium,1
8124,10125,0.57,0.75,5,171,4,0,0,support,medium,1
8125,10126,1.0,0.66,4,173,2,0,0,support,medium,1
8126,10127,0.93,0.71,4,272,2,0,0,support,medium,1
8127,10128,0.89,0.85,3,166,3,0,0,support,medium,1
8128,10129,0.64,0.61,4,143,2,1,0,support,high,1
8129,10130,0.54,0.95,4,149,3,0,0,support,low,1
8130,10131,0.52,0.85,4,257,2,0,0,support,medium,1
8131,10132,0.12,0.65,5,262,6,0,0,support,medium,1
8132,10133,0.14,0.49,4,115,4,0,0,support,medium,1
8133,10134,0.57,0.54,4,142,4,0,0,technical,medium,1
8134,10135,0.57,0.64,4,144,4,0,0,technical,low,1
8135,10136,1.0,0.56,5,247,3,0,0,technical,low,1
8136,10137,0.94,0.58,4,216,3,0,0,management,low,1
8137,10138,0.93,0.48,3,276,3,0,0,IT,low,1
8138,10139,0.91,0.88,5,123,5,0,0,IT,low,1
8139,10140,0.85,0.77,4,264,3,0,0,IT,low,1
8140,10141,0.8,0.98,3,189,6,0,0,IT,low,1
8141,10142,0.68,0.69,3,148,2,0,0,IT,low,1
8142,10143,0.91,0.6,5,150,3,0,0,product_mng,medium,1
8143,10144,0.93,0.9,3,172,3,0,0,product_mng,medium,1
8144,10145,0.81,0.68,3,236,2,0,0,product_mng,medium,1
8145,10146,0.51,0.74,4,151,3,0,0,product_mng,medium,1
8146,10147,0.49,0.52,3,168,3,0,0,IT,medium,1
8147,10148,0.55,0.55,5,256,3,0,0,RandD,medium,1
8148,10149,0.17,0.51,6,213,3,0,0,RandD,medium,1
8149,10150,0.8,0.79,4,148,3,0,0,RandD,medium,1
8150,10151,0.61,0.67,3,266,3,0,0,RandD,medium,1
8151,10152,0.59,0.73,3,195,2,0,0,RandD,medium,1
8152,10153,0.67,0.77,4,242,3,0,0,marketing,medium,1
8153,10154,0.96,0.81,4,183,3,0,0,sales,medium,1
8154,10155,0.72,0.66,3,134,3,0,0,accounting,medium,1
8155,10156,0.72,0.76,4,189,2,0,0,support,medium,1
8156,10157,0.99,0.61,5,196,3,0,0,technical,medium,1
8157,10158,0.22,0.61,4,150,6,0,0,management,medium,1
8158,10159,0.32,0.52,4,191,2,0,0,marketing,medium,1
8159,10160,0.64,0.86,4,248,6,0,0,marketing,medium,1
8160,10161,0.9,0.49,3,256,2,0,0,marketing,medium,1
8161,10162,0.86,0.9,3,158,2,0,0,sales,medium,1
8162,10163,0.67,0.76,2,210,2,0,0,sales,medium,1
8163,10164,0.9,0.59,3,247,2,0,0,sales,medium,1
8164,10165,0.52,0.8,3,156,3,0,0,sales,medium,1
8165,10166,0.57,0.89,3,202,2,0,0,sales,medium,1
8166,10167,0.55,0.83,3,157,2,0,0,sales,medium,1
8167,10168,0.2,0.83,4,258,4,0,0,sales,high,1
8168,10169,0.89,0.66,4,176,3,0,0,sales,high,1
8169,10170,0.15,0.56,4,214,5,0,0,sales,high,1
8170,10171,0.8,0.6,3,212,3,0,0,sales,high,1
8171,10172,0.55,0.48,4,271,6,1,0,sales,high,1
8172,10173,0.53,0.64,5,281,4,0,0,sales,high,1
8173,10174,0.62,0.77,3,204,4,0,0,sales,high,1
8174,10175,1.0,0.58,3,112,2,0,0,sales,high,1
8175,10176,0.31,0.75,3,120,4,0,0,sales,high,1
8176,10177,0.62,0.51,5,134,3,0,0,sales,high,1
8177,10178,0.73,0.61,5,222,3,0,0,sales,high,1
8178,10179,0.52,0.61,3,203,3,0,0,sales,high,1
8179,10180,0.33,0.65,2,239,5,0,0,sales,low,1
8180,10181,0.88,0.5,3,142,3,0,0,accounting,low,1
8181,10182,0.65,0.54,2,177,3,0,0,accounting,low,1
8182,10183,0.91,0.7,6,201,2,1,0,accounting,low,1
8183,10184,0.83,0.91,3,196,4,0,0,hr,low,1
8184,10185,0.2,0.87,3,140,6,1,0,hr,low,1
8185,10186,0.96,0.8,5,195,4,1,0,hr,low,1
8186,10187,0.75,0.89,5,154,4,0,0,hr,low,1
8187,10188,0.93,0.57,3,141,2,0,0,technical,low,1
8188,10189,0.87,0.49,4,213,3,0,0,technical,low,1
8189,10190,0.94,0.58,5,222,3,0,0,technical,low,1
8190,10191,0.85,0.72,3,150,2,1,0,technical,low,1
8191,10192,0.63,0.5,4,172,2,0,0,technical,low,1
8192,10193,0.78,0.63,5,261,3,0,0,technical,low,1
8193,10194,0.87,0.92,2,248,3,0,0,technical,low,1
8194,10195,0.77,0.76,5,149,2,0,0,technical,medium,1
8195,10196,1.0,0.61,5,178,3,0,0,technical,medium,1
8196,10197,0.93,0.81,3,212,3,0,0,technical,medium,1
8197,10198,0.5,0.4,2,108,2,0,0,technical,medium,1
8198,10199,0.9,0.66,4,160,2,1,0,support,medium,1
8199,10200,0.61,0.56,2,160,3,0,0,support,medium,1
8200,10201,0.57,0.97,5,196,2,0,0,support,medium,1
8201,10202,0.43,0.5,4,121,5,1,0,support,medium,1
8202,10203,0.6,0.56,5,268,2,0,0,support,medium,1
8203,10204,0.56,0.92,3,232,2,0,0,support,medium,1
8204,10205,0.57,0.62,5,263,2,0,0,support,medium,1
8205,10206,0.56,0.82,3,208,2,0,0,support,medium,1
8206,10207,0.64,0.9,6,143,5,0,0,support,high,1
8207,10208,0.53,0.56,5,236,4,1,0,support,high,1
8208,10209,0.19,0.6,5,198,4,0,0,support,high,1
8209,10210,0.5,0.8,4,261,3,0,0,technical,high,1
8210,10211,0.86,0.97,4,258,3,0,0,technical,high,1
8211,10212,0.92,0.66,3,230,3,0,0,technical,high,1
8212,10213,0.82,0.97,3,137,3,0,0,management,high,1
8213,10214,0.54,0.51,5,258,3,0,0,IT,high,1
8214,10215,0.23,0.51,5,139,6,0,0,IT,low,1
8215,10216,0.65,0.71,4,186,2,0,0,IT,low,1
8216,10217,0.99,0.98,4,259,3,0,0,IT,low,1
8217,10218,0.54,0.59,4,202,3,0,0,IT,low,1
8218,10219,0.99,0.68,4,235,3,0,0,product_mng,low,1
8219,10220,0.76,0.89,4,224,2,0,0,product_mng,low,1
8220,10221,0.57,0.54,4,210,3,0,0,product_mng,low,1
8221,10222,0.53,0.75,4,240,4,0,0,product_mng,low,1
8222,10223,0.86,0.55,5,149,4,0,0,IT,medium,1
8223,10224,0.97,0.96,4,250,6,0,0,RandD,medium,1
8224,10225,0.13,0.76,5,171,5,0,0,RandD,medium,1
8225,10226,0.73,0.89,3,139,3,0,0,RandD,medium,1
8226,10227,0.62,0.95,4,132,3,0,0,RandD,medium,1
8227,10228,0.59,0.37,3,125,2,0,0,RandD,medium,1
8228,10229,0.63,0.7,6,141,3,1,0,marketing,medium,1
8229,10230,0.64,0.52,3,269,2,0,0,sales,medium,1
8230,10231,0.5,0.85,5,249,3,1,0,accounting,medium,1
8231,10232,0.58,0.89,3,256,2,0,0,support,medium,1
8232,10233,0.32,0.87,4,179,4,0,0,technical,medium,1
8233,10234,0.72,0.67,5,210,2,0,0,management,medium,1
8234,10235,0.61,0.74,3,160,3,0,0,marketing,medium,1
8235,10236,0.97,0.55,2,267,4,0,0,marketing,medium,1
8236,10237,0.87,0.64,2,169,3,1,0,marketing,medium,1
8237,10238,0.88,0.81,4,235,6,0,0,sales,medium,1
8238,10239,0.52,0.99,3,136,3,0,0,sales,medium,1
8239,10240,0.95,0.81,5,210,4,0,0,sales,medium,1
8240,10241,0.96,0.62,5,230,2,0,0,sales,medium,1
8241,10242,0.98,0.58,5,186,3,0,0,sales,medium,1
8242,10243,0.51,0.51,2,271,3,0,0,sales,medium,1
8243,10244,1.0,0.63,2,105,2,0,0,sales,medium,1
8244,10245,0.97,0.67,2,147,2,0,0,sales,medium,1
8245,10246,0.79,0.56,4,177,3,0,0,sales,high,1
8246,10247,0.64,0.45,3,135,6,0,0,sales,low,1
8247,10248,0.84,0.76,5,243,3,0,0,sales,medium,1
8248,10249,0.94,0.57,3,166,4,0,0,sales,medium,1
8249,10250,0.7,0.79,4,194,3,0,0,sales,medium,1
8250,10251,0.64,1.0,4,201,2,0,0,sales,medium,1
8251,10252,0.56,0.88,4,248,2,0,0,sales,medium,1
8252,10253,0.32,0.81,5,111,4,0,0,sales,medium,1
8253,10254,0.75,0.72,5,174,3,0,0,sales,medium,1
8254,10255,0.78,0.58,3,241,3,1,0,sales,medium,1
8255,10256,0.7,0.49,4,173,3,0,0,sales,medium,1
8256,10257,0.21,0.39,6,132,5,0,0,accounting,medium,1
8257,10258,0.64,0.96,3,274,3,0,0,accounting,low,1
8258,10259,0.54,0.52,3,115,3,0,0,accounting,low,1
8259,10260,0.79,0.98,4,170,3,0,0,hr,low,1
8260,10261,0.91,0.58,3,172,3,0,0,hr,low,1
8261,10262,0.76,0.73,4,148,2,1,0,hr,low,1
8262,10263,0.77,0.95,3,246,3,0,0,hr,low,1
8263,10264,0.92,0.88,4,151,3,0,0,technical,low,1
8264,10265,0.53,0.57,5,141,3,1,0,technical,high,1
8265,10266,0.44,0.52,3,269,4,0,0,technical,low,1
8266,10267,0.54,0.52,5,170,4,0,0,technical,high,1
8267,10268,0.93,0.5,2,135,3,0,0,technical,high,1
8268,10269,0.67,0.68,4,254,3,0,0,technical,low,1
8269,10270,0.66,0.99,3,228,2,0,0,technical,low,1
8270,10271,0.7,0.6,3,266,2,0,0,technical,high,1
8271,10272,0.79,0.57,4,152,3,0,0,technical,low,1
8272,10273,0.5,0.75,5,178,6,0,0,technical,medium,1
8273,10274,1.0,0.75,3,237,3,0,0,technical,high,1
8274,10275,0.61,0.52,5,255,3,0,0,support,medium,1
8275,10276,0.72,0.5,4,245,3,0,0,support,medium,1
8276,10277,0.78,0.95,3,155,3,1,0,support,medium,1
8277,10278,0.87,0.84,5,216,3,1,0,support,medium,1
8278,10279,0.57,0.58,3,251,2,0,0,support,high,1
8279,10280,0.85,0.96,2,260,3,0,0,support,medium,1
8280,10281,0.83,0.67,5,132,2,1,0,support,medium,1
8281,10282,0.4,0.37,3,169,3,1,0,support,medium,1
8282,10283,0.91,0.69,4,259,3,0,0,support,high,1
8283,10284,0.48,0.98,3,257,2,0,0,support,medium,1
8284,10285,0.94,0.58,5,190,3,1,0,support,high,1
8285,10286,0.65,0.76,4,171,4,0,0,technical,low,1
8286,10287,0.54,0.49,4,190,3,0,0,technical,medium,1
8287,10288,0.76,0.81,5,270,4,0,0,technical,medium,1
8288,10289,0.88,0.59,4,227,3,0,0,management,medium,1
8289,10290,0.9,0.55,3,195,3,0,0,IT,medium,1
8290,10291,0.64,0.75,3,169,3,0,0,IT,low,1
8291,10292,0.74,0.75,4,169,4,0,0,IT,low,1
8292,10293,0.45,0.54,2,184,2,0,0,IT,low,1
8293,10294,0.61,0.62,3,240,3,0,0,IT,low,1
8294,10295,0.16,0.97,6,282,4,0,0,product_mng,low,1
8295,10296,0.67,0.74,3,226,3,0,0,product_mng,low,1
8296,10297,0.74,0.74,2,254,3,0,0,product_mng,low,1
8297,10298,0.53,0.57,4,250,3,1,0,product_mng,low,1
8298,10299,0.75,0.98,3,143,2,0,0,IT,low,1
8299,10300,0.76,0.98,4,258,3,0,0,RandD,low,1
8300,10301,0.72,0.72,5,265,3,0,0,RandD,high,1
8301,10302,0.65,0.54,6,181,4,0,0,RandD,low,1
8302,10303,0.69,0.66,4,178,3,0,0,RandD,low,1
8303,10304,0.7,0.74,3,194,3,0,0,RandD,low,1
8304,10305,0.66,0.84,4,253,4,0,0,marketing,low,1
8305,10306,0.13,0.48,3,210,3,0,0,sales,high,1
8306,10307,0.67,0.53,3,264,2,0,0,accounting,low,1
8307,10308,0.99,0.7,3,219,3,0,0,support,low,1
8308,10309,0.51,0.86,3,198,2,0,0,technical,low,1
8309,10310,0.61,0.7,4,161,3,1,0,management,high,1
8310,10311,0.9,0.6,3,255,4,1,0,marketing,low,1
8311,10312,0.61,0.62,4,233,3,0,0,marketing,medium,1
8312,10313,0.15,0.89,3,251,4,0,0,marketing,high,1
8313,10314,0.53,0.85,5,268,3,1,0,sales,medium,1
8314,10315,0.41,0.48,3,135,3,0,0,sales,high,1
8315,10316,0.9,0.64,4,201,2,1,0,sales,medium,1
8316,10317,0.67,0.9,5,171,3,0,0,sales,medium,1
8317,10318,0.22,0.7,4,225,4,0,0,sales,medium,1
8318,10319,0.35,0.56,3,144,3,0,0,sales,medium,1
8319,10320,0.66,0.96,4,185,2,1,0,sales,medium,1
8320,10321,0.63,0.82,5,275,3,1,0,sales,medium,1
8321,10322,0.89,0.67,3,269,3,0,0,sales,medium,1
8322,10323,0.88,0.75,4,201,2,0,0,sales,medium,1
8323,10324,0.73,0.6,4,166,3,0,0,sales,high,1
8324,10325,1.0,0.83,4,280,4,1,0,sales,low,1
8325,10326,0.99,0.89,4,254,3,1,0,sales,medium,1
8326,10327,0.12,0.84,5,230,4,0,0,sales,medium,1
8327,10328,0.64,0.43,5,269,3,0,0,sales,medium,1
8328,10329,0.65,0.72,3,248,4,0,0,sales,medium,1
8329,10330,0.56,0.57,4,161,3,0,0,sales,medium,1
8330,10331,0.88,0.62,4,237,2,0,0,sales,medium,1
8331,10332,0.54,0.68,3,144,5,0,0,sales,medium,1
8332,10333,0.77,0.8,2,255,2,1,0,accounting,medium,1
8333,10334,0.66,0.67,5,148,3,0,0,accounting,medium,1
8334,10335,0.54,0.65,3,185,2,0,0,accounting,high,1
8335,10336,0.14,0.43,2,238,3,0,0,hr,low,1
8336,10337,0.85,0.69,5,273,3,1,0,hr,low,1
8337,10338,0.9,0.66,3,256,4,0,0,hr,low,1
8338,10339,0.81,0.79,4,177,2,0,0,hr,high,1
8339,10340,0.14,0.76,5,215,4,0,0,technical,low,1
8340,10341,0.94,0.96,4,270,3,1,0,technical,low,1
8341,10342,0.69,0.82,4,272,2,0,0,technical,low,1
8342,10343,0.66,0.67,4,268,2,0,0,technical,high,1
8343,10344,0.75,0.61,4,272,2,0,0,technical,low,1
8344,10345,0.53,0.61,4,182,3,0,0,technical,low,1
8345,10346,0.91,0.82,6,280,3,0,0,technical,low,1
8346,10347,0.93,0.61,4,205,3,0,0,technical,low,1
8347,10348,0.89,0.91,3,264,3,1,0,technical,low,1
8348,10349,0.84,0.79,2,150,3,0,0,technical,low,1
8349,10350,0.94,0.86,3,150,2,0,0,technical,low,1
8350,10351,1.0,0.86,4,195,4,0,0,support,medium,1
8351,10352,0.79,0.68,5,272,3,0,0,support,medium,1
8352,10353,0.62,0.61,3,171,3,0,0,support,medium,1
8353,10354,0.45,0.43,4,253,4,0,0,support,medium,1
8354,10355,0.54,0.48,3,158,2,0,0,support,medium,1
8355,10356,0.13,0.97,3,156,2,0,0,support,medium,1
8356,10357,0.99,0.73,3,181,2,0,0,support,medium,1
8357,10358,0.54,0.75,4,249,4,0,0,support,medium,1
8358,10359,0.52,0.38,3,132,4,0,0,support,medium,1
8359,10360,0.24,0.65,4,248,3,0,0,support,medium,1
8360,10361,0.12,0.7,5,277,3,0,0,support,medium,1
8361,10362,0.52,0.96,6,166,5,1,0,technical,medium,1
8362,10363,0.44,0.63,3,193,3,0,0,technical,high,1
8363,10364,0.81,0.53,3,148,3,0,0,technical,low,1
8364,10365,0.25,0.64,4,226,5,0,0,management,medium,1
8365,10366,0.63,0.91,3,233,4,0,0,IT,medium,1
8366,10367,0.61,0.46,3,171,3,0,0,IT,medium,1
8367,10368,0.51,0.56,4,157,3,0,0,IT,medium,1
8368,10369,0.66,0.54,5,191,2,0,0,IT,low,1
8369,10370,0.86,0.59,4,189,2,0,0,IT,low,1
8370,10371,0.98,0.89,5,181,3,0,0,product_mng,low,1
8371,10372,0.99,0.37,6,219,6,0,0,product_mng,low,1
8372,10373,0.78,0.91,3,166,2,1,0,product_mng,low,1
8373,10374,0.84,0.53,2,275,3,0,0,product_mng,low,1
8374,10375,0.17,0.59,6,160,2,0,0,IT,low,1
8375,10376,0.48,0.72,4,186,3,0,0,RandD,low,1
8376,10377,0.63,0.66,3,256,4,1,0,RandD,low,1
8377,10378,0.58,0.67,3,156,2,0,0,RandD,low,1
8378,10379,0.7,0.48,5,99,4,0,0,RandD,low,1
8379,10380,0.61,0.85,4,273,3,0,0,RandD,low,1
8380,10381,0.91,0.81,4,135,2,0,0,marketing,low,1
8381,10382,0.34,0.82,6,202,3,0,0,sales,low,1
8382,10383,0.56,0.49,4,256,3,0,0,accounting,low,1
8383,10384,0.93,0.81,3,143,3,0,0,support,low,1
8384,10385,0.56,0.81,4,216,2,0,0,technical,low,1
8385,10386,0.99,0.5,4,173,3,0,0,management,low,1
8386,10387,0.77,0.83,4,154,3,0,0,marketing,low,1
8387,10388,0.76,0.61,4,172,2,0,0,marketing,low,1
8388,10389,0.65,0.65,5,180,2,0,0,marketing,low,1
8389,10390,0.5,0.76,3,174,3,0,0,sales,medium,1
8390,10391,0.59,0.61,3,210,2,0,0,sales,medium,1
8391,10392,0.68,0.58,4,186,2,0,0,sales,medium,1
8392,10393,0.85,0.82,5,184,3,0,0,sales,medium,1
8393,10394,0.83,0.77,3,260,2,0,0,sales,medium,1
8394,10395,0.7,0.58,4,207,2,1,0,sales,medium,1
8395,10396,0.16,0.76,6,210,5,0,0,sales,medium,1
8396,10397,0.66,0.95,5,206,2,0,0,sales,medium,1
8397,10398,0.81,0.84,4,173,4,0,0,sales,medium,1
8398,10399,0.96,0.74,5,194,4,1,0,sales,medium,1
8399,10400,0.66,0.54,5,203,2,0,0,sales,medium,1
8400,10401,0.83,0.53,3,186,4,0,0,sales,medium,1
8401,10402,0.99,0.9,4,175,3,1,0,sales,high,1
8402,10403,0.99,0.83,4,274,2,0,0,sales,low,1
8403,10404,0.67,0.78,4,193,3,0,0,sales,medium,1
8404,10405,0.54,0.61,2,264,3,0,0,sales,medium,1
8405,10406,0.22,0.69,3,212,3,0,0,sales,medium,1
8406,10407,0.25,0.82,5,244,5,1,0,sales,medium,1
8407,10408,0.73,0.98,4,216,2,0,0,sales,low,1
8408,10409,1.0,0.88,4,252,4,0,0,accounting,low,1
8409,10410,0.4,0.58,3,135,3,0,0,accounting,low,1
8410,10411,0.45,0.5,5,99,4,1,0,accounting,low,1
8411,10412,0.61,0.81,5,136,3,0,0,hr,low,1
8412,10413,0.81,0.64,6,176,5,0,0,hr,low,1
8413,10414,0.61,0.76,4,135,2,0,0,hr,low,1
8414,10415,0.57,0.94,3,230,2,0,0,hr,low,1
8415,10416,0.9,0.65,4,221,3,0,0,technical,low,1
8416,10417,0.43,0.82,4,138,5,0,0,technical,low,1
8417,10418,0.99,0.98,4,169,3,1,0,technical,low,1
8418,10419,0.62,0.49,4,174,3,0,0,technical,low,1
8419,10420,0.63,0.65,3,162,2,0,0,technical,low,1
8420,10421,0.89,0.99,4,274,4,0,0,technical,low,1
8421,10422,0.61,0.84,3,206,2,0,0,technical,low,1
8422,10423,0.62,0.89,4,254,3,1,0,technical,low,1
8423,10424,0.86,0.61,4,181,4,0,0,technical,low,1
8424,10425,0.75,0.62,5,144,3,0,0,technical,low,1
8425,10426,0.63,0.54,4,147,4,0,0,technical,low,1
8426,10427,0.69,0.8,3,212,4,0,0,support,low,1
8427,10428,0.71,0.76,3,134,3,1,0,support,low,1
8428,10429,0.63,0.95,4,134,3,0,0,support,medium,1
8429,10430,0.89,0.7,3,256,4,0,0,support,medium,1
8430,10431,0.71,0.36,2,132,5,0,0,support,medium,1
8431,10432,0.88,0.82,4,109,2,0,0,support,medium,1
8432,10433,0.73,0.52,4,141,3,0,0,support,medium,1
8433,10434,0.52,0.83,4,180,2,0,0,support,medium,1
8434,10435,0.77,0.65,2,162,4,1,0,support,medium,1
8435,10436,0.94,0.48,4,143,2,0,0,support,medium,1
8436,10437,0.99,0.87,5,211,2,0,0,support,medium,1
8437,10438,0.89,0.56,4,225,4,0,0,technical,medium,1
8438,10439,0.53,0.52,2,135,4,0,0,technical,medium,1
8439,10440,0.23,0.64,3,228,4,1,0,technical,medium,1
8440,10441,0.87,0.73,5,111,4,0,0,management,high,1
8441,10442,0.21,0.69,3,144,6,1,0,IT,low,1
8442,10443,0.71,0.51,4,202,3,0,0,IT,medium,1
8443,10444,0.75,0.71,5,147,4,1,0,IT,medium,1
8444,10445,0.63,0.89,3,239,3,0,0,IT,medium,1
8445,10446,0.55,0.4,5,219,4,0,0,IT,medium,1
8446,10447,0.93,0.55,3,134,3,1,0,product_mng,low,1
8447,10448,0.53,0.89,3,167,2,0,0,product_mng,low,1
8448,10449,0.94,0.89,4,192,2,0,0,product_mng,low,1
8449,10450,0.46,0.82,2,189,5,0,0,product_mng,low,1
8450,10451,0.59,0.53,4,213,2,0,0,IT,low,1
8451,10452,0.75,0.56,5,231,2,0,0,RandD,low,1
8452,10453,0.76,0.63,3,198,3,0,0,RandD,low,1
8453,10454,0.96,0.89,3,163,2,0,0,RandD,low,1
8454,10455,0.55,0.93,4,251,4,1,0,RandD,low,1
8455,10456,0.52,0.82,3,170,3,0,0,RandD,low,1
8456,10457,0.55,0.5,5,231,3,0,0,marketing,low,1
8457,10458,0.52,0.98,4,165,2,0,0,sales,low,1
8458,10459,0.49,0.5,5,183,3,0,0,accounting,low,1
8459,10460,0.49,0.89,3,213,2,0,0,support,low,1
8460,10461,1.0,0.89,3,230,3,1,0,technical,low,1
8461,10462,0.97,0.62,3,167,3,0,0,management,low,1
8462,10463,0.97,0.89,3,264,3,0,0,marketing,low,1
8463,10464,0.21,0.43,2,249,3,0,0,marketing,low,1
8464,10465,0.24,0.7,6,153,5,1,0,marketing,low,1
8465,10466,0.76,0.79,3,111,2,0,0,sales,low,1
8466,10467,0.78,0.6,3,232,2,0,0,sales,low,1
8467,10468,0.59,0.52,6,190,4,0,0,sales,medium,1
8468,10469,0.54,0.71,3,145,3,1,0,sales,medium,1
8469,10470,0.34,0.69,2,193,3,0,0,sales,medium,1
8470,10471,0.91,0.82,3,183,2,0,0,sales,medium,1
8471,10472,0.49,0.61,3,240,3,0,0,sales,medium,1
8472,10473,0.71,1.0,5,210,3,0,0,sales,medium,1
8473,10474,0.64,0.72,4,152,3,1,0,sales,medium,1
8474,10475,0.6,0.61,4,140,4,0,0,sales,medium,1
8475,10476,0.91,0.66,3,208,4,0,0,sales,medium,1
8476,10477,0.92,0.6,3,198,2,0,0,sales,medium,1
8477,10478,0.91,0.52,3,178,3,0,0,sales,medium,1
8478,10479,0.88,0.77,3,279,3,1,0,sales,medium,1
8479,10480,0.86,0.82,3,263,6,0,0,sales,high,1
8480,10481,0.81,0.54,3,215,4,1,0,sales,low,1
8481,10482,0.84,0.73,3,181,3,1,0,sales,medium,1
8482,10483,0.56,0.55,2,270,3,0,0,sales,medium,1
8483,10484,0.6,0.52,3,236,3,0,0,sales,medium,1
8484,10485,0.71,0.87,3,271,2,0,0,accounting,medium,1
8485,10486,0.62,0.79,5,172,3,0,0,accounting,low,1
8486,10487,0.73,0.65,3,145,2,0,0,accounting,low,1
8487,10488,0.56,0.69,5,198,3,0,0,hr,low,1
8488,10489,0.6,0.74,3,175,3,1,0,hr,low,1
8489,10490,0.55,0.64,4,260,3,0,0,hr,low,1
8490,10491,0.5,0.7,4,135,3,0,0,hr,low,1
8491,10492,0.42,0.73,3,108,4,0,0,technical,low,1
8492,10493,0.51,0.94,5,260,4,0,0,technical,low,1
8493,10494,0.66,0.94,4,176,2,1,0,technical,low,1
8494,10495,0.79,0.67,5,222,4,0,0,technical,low,1
8495,10496,0.3,0.66,4,119,3,0,0,technical,low,1
8496,10497,0.57,1.0,3,241,4,0,0,technical,low,1
8497,10498,0.74,0.93,6,225,4,0,0,technical,low,1
8498,10499,0.98,0.56,5,188,3,0,0,technical,low,1
8499,10500,0.17,0.73,4,188,5,0,0,technical,low,1
